recv_ts_utc,exch_ts_ms,symbol,side,size,price,raw_json
2026-09-21T00:00:05.989342Z,1789948805402,SNDKUSDT,Sell,0.06,1804.55,"{""T"":1789948805402,""s"":""SNDKUSDT"",""S"":""Sell"",""v"":""0.06"",""p"":""1804.55""}"
2026-09-21T00:00:08.994488Z,1789948808699,LUNA2USDT,Buy,14046.3,0.05393,"{""T"":1789948808699,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""14046.3"",""p"":""0.05393""}"
2026-09-21T00:00:09.494676Z,1789948808944,LUNA2USDT,Buy,1000.0,0.05380,"{""T"":1789948808944,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""1000.0"",""p"":""0.05380""}"
2026-09-21T00:00:09.910525Z,1789948809371,MSTRUSDT,Buy,12.93,153.62,"{""T"":1789948809371,""s"":""MSTRUSDT"",""S"":""Buy"",""v"":""12.93"",""p"":""153.62""}"
2026-09-21T00:00:18.137266Z,1789948817865,AKEUSDT,Sell,1700,0.0609950,"{""T"":1789948817865,""s"":""AKEUSDT"",""S"":""Sell"",""v"":""1700"",""p"":""0.0609950""}"
2026-09-21T00:00:20.495115Z,1789948819999,LUNA2USDT,Buy,27305.5,0.05189,"{""T"":1789948819999,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""27305.5"",""p"":""0.05189""}"
2026-09-21T00:00:20.495115Z,1789948820002,LUNA2USDT,Buy,377.1,0.05197,"{""T"":1789948820002,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""377.1"",""p"":""0.05197""}"
2026-09-21T00:00:20.994255Z,1789948820531,LUNA2USDT,Buy,2515.7,0.05250,"{""T"":1789948820531,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""2515.7"",""p"":""0.05250""}"
2026-09-21T00:00:20.994255Z,1789948820570,LUNA2USDT,Buy,4697.5,0.05216,"{""T"":1789948820570,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""4697.5"",""p"":""0.05216""}"
2026-09-21T00:00:20.994255Z,1789948820825,LUNA2USDT,Buy,3448.2,0.05220,"{""T"":1789948820825,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""3448.2"",""p"":""0.05220""}"
2026-09-21T00:00:20.994255Z,1789948820890,LUNA2USDT,Buy,164.5,0.05182,"{""T"":1789948820890,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""164.5"",""p"":""0.05182""}"
2026-09-21T00:00:21.137876Z,1789948820699,AKEUSDT,Sell,300,0.0611710,"{""T"":1789948820699,""s"":""AKEUSDT"",""S"":""Sell"",""v"":""300"",""p"":""0.0611710""}"
2026-09-21T00:00:21.494668Z,1789948820988,LUNA2USDT,Buy,12669.1,0.05115,"{""T"":1789948820988,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""12669.1"",""p"":""0.05115""}"
2026-09-21T00:00:21.494668Z,1789948821020,LUNA2USDT,Buy,37114.5,0.05149,"{""T"":1789948821020,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""37114.5"",""p"":""0.05149""}"
2026-09-21T00:00:21.494668Z,1789948821030,LUNA2USDT,Buy,37086.3,0.05153,"{""T"":1789948821030,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""37086.3"",""p"":""0.05153""}"
2026-09-21T00:00:21.494668Z,1789948821244,LUNA2USDT,Buy,379.6,0.05163,"{""T"":1789948821244,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""379.6"",""p"":""0.05163""}"
2026-09-21T00:00:21.994386Z,1789948821579,LUNA2USDT,Buy,877.1,0.05130,"{""T"":1789948821579,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""877.1"",""p"":""0.05130""}"
2026-09-21T00:00:21.994386Z,1789948821607,LUNA2USDT,Buy,352.3,0.05111,"{""T"":1789948821607,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""352.3"",""p"":""0.05111""}"
2026-09-21T00:00:21.994386Z,1789948821662,LUNA2USDT,Buy,526.7,0.05132,"{""T"":1789948821662,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""526.7"",""p"":""0.05132""}"
2026-09-21T00:00:23.499184Z,1789948823044,LUNA2USDT,Sell,37086.3,0.05281,"{""T"":1789948823044,""s"":""LUNA2USDT"",""S"":""Sell"",""v"":""37086.3"",""p"":""0.05281""}"
2026-09-21T00:00:29.495356Z,1789948829092,LUNA2USDT,Buy,1121.0,0.05090,"{""T"":1789948829092,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""1121.0"",""p"":""0.05090""}"
2026-09-21T00:00:29.495356Z,1789948829338,LUNA2USDT,Buy,18559.1,0.05070,"{""T"":1789948829338,""s"":""LUNA2USDT"",""S"":""Buy"",""v"":""18559.1"",""p"":""0.05070""}"
2026-09-21T00:00:33.958983Z,1789948833746,ETHUSDT,Sell,2.00,2654.13,"{""T"":1789948833746,""s"":""ETHUSDT"",""S"":""Sell"",""v"":""2.00"",""p"":""2654.13""}"
2026-09-21T00:00:33.989550Z,1789948833746,SNDKUSDT,Sell,1.31,1807.16,"{""T"":1789948833746,""s"":""SNDKUSDT"",""S"":""Sell"",""v"":""1.31"",""p"":""1807.16""}"
2026-09-21T00:00:41.489230Z,1789948840923,SNDKUSDT,Sell,1.08,1808.52,"{""T"":1789948840923,""s"":""SNDKUSDT"",""S"":""Sell"",""v"":""1.08"",""p"":""1808.52""}"
2026-09-21T00:00:42.861720Z,1789948842521,SEIUSDT,Sell,308,0.05428,"{""T"":1789948842521,""s"":""SEIUSDT"",""S"":""Sell"",""v"":""308"",""p"":""0.05428""}"
2026-09-21T00:00:46.489219Z,1789948846025,SOXLUSDT,Sell,11.29,126.95,"{""T"":1789948846025,""s"":""SOXLUSDT"",""S"":""Sell"",""v"":""11.29"",""p"":""126.95""}"
